id,Country,Name,Description,Type,Autumn,Winter,Spring,Summer,Ingredients,Food_Groups,Total_Energy,Total_Protein,Total_Fat,Total_Carbs,Total_Fibre,Total_Calcium,Total_Iron,Total_Folate,Dishes,Quantities,Food_Groups_Counter
3052,Hungary,"Carrot, kohlrabi, walnut  ",nan,Snack,Y,Y,Y,Y,"[[""13-448""], [""13-261""], [""14-879""]]","[[""DG""], [""DG""], [""GA""]]",164.1,4.09,14.049999999999999,5.51,0,50.8,0.9299999999999999,68.2,"[3071, 3068, 3036]","[[50.0], [50.0], [20.0]]","[[""DG"", 2, 100.0], [""GA"", 1, 20.0]]"
3053,Hungary,Pear and pecans,nan,Snack,Y,Y,N,Y,"[[""14-361""], [""14-837""]]","[[""FA""], [""GA""]]",204.4,2.38,14.2,17.72,4.14,23,0.6559999999999999,16.8,"[3072, 3067]","[[180.0], [20.0]]","[[""FA"", 1, 180.0], [""GA"", 1, 20.0]]"
3054,Hungary,Peach and oat biscuits,nan,Snack,Y,N,N,Y,"[[""14-299""], [""11-803""]]","[[""FA""], [""AM""]]",273,4.2,11.549999999999999,40.800000000000004,3.6,24,1.475,9.5,"[3050, 3073]","[[100.0], [50.0]]","[[""FA"", 1, 100.0], [""AM"", 1, 50.0]]"
3055,Hungary,Popcorn,nan,Snack,Y,Y,Y,Y,"[[""17-692""]]","[[""SN""]]",141,2.7,7.05,17.79,2.79,0,0,0,[3074],[[30.0]],"[[""SN"", 1, 30.0]]"
3058,Hungary,Soy yogurt with rolled oats and grapes,nan,Snack,Y,N,N,Y,"[[""12-609""], [""11-788""], [""14-350""]]","[[""BN""], [""A""], [""FA""]]",331,10.75,7.1499999999999995,59.900000000000006,6.050000000000001,210,2.6100000000000003,19,"[3025, 3088, 3101]","[[150.0], [50.0], [50.0]]","[[""BN"", 1, 150.0], [""A"", 1, 50.0], [""FA"", 1, 50.0]]"
3059,Hungary,"Cashew nut, raisin",nan,Snack,Y,Y,Y,Y,"[[""14-811""], [""14-393""]]","[[""GA""], [""FA""]]",165.8,4.14,9.84,16.14,0.54,18,1.682,14.6,"[3078, 3102]","[[20.0], [20.0]]","[[""GA"", 1, 20.0], [""FA"", 1, 20.0]]"
3060,Hungary,"Apple, almond butter",nan,Snack,Y,Y,Y,Y,"[[""14-319""], [""14-896""]]","[[""FA""], [""GA""]]",187.3,5.140000000000001,10.73,18.459999999999997,4.3,61.3,0.877,8.8,"[3066, 3079]","[[150.0], [20.0]]","[[""FA"", 1, 150.0], [""GA"", 1, 20.0]]"
3061,Hungary,"Cornflakes, soy yogurt ",nan,Snack,Y,Y,Y,Y,"[[""12-609""], [""11-742""]]","[[""BN""], [""AI""]]",333.6,9.21,3.48,71.03999999999999,3.06,181.8,7.755,0,"[3025, 3080]","[[150.0], [60.0]]","[[""BN"", 1, 150.0], [""AI"", 1, 60.0]]"
3062,Hungary,"Banana, peanut butter",nan,Snack,Y,Y,Y,Y,"[[""14-318""], [""14-892""]]","[[""FA""], [""GA""]]",279.3,8.28,15.659999999999998,28.29,3.66,18.3,0.9540000000000001,32.7,"[3081, 3039]","[[120.0], [30.0]]","[[""FA"", 1, 120.0], [""GA"", 1, 30.0]]"
3063,Hungary,Dried apple slices with roasted walnuts,nan,Snack,Y,Y,Y,Y,"[[""14-016""], [""14-879""]]","[[""FA""], [""GA""]]",280.4,4.14,14,36.72,0,28.4,0.8799999999999999,13.2,"[3082, 3036]","[[60.0], [20.0]]","[[""FA"", 1, 60.0], [""GA"", 1, 20.0]]"
3064,Hungary,"Butternut squash, baked",nan,Snack,Y,Y,N,N,"[[""13-644""]]","[[""DG""]]",39,1.4,0.2,8.4,2.1,35,0.22,9,[3083],[[100.0]],"[[""DG"", 1, 100.0]]"
3065,Hungary,Watermelon,nan,Snack,Y,N,N,N,"[[""14-296""]]","[[""FA""]]",31,0.5,0.3,7.1,0,7,0.3,2,[3084],[[100.0]],"[[""FA"", 1, 100.0]]"
3066,Hungary,Caprese salad,Mozzarella with fresh tomatoes and basil,Snack,Y,N,N,Y,"[[""12-360"", ""13-517"", ""13-804"", ""17-038"", ""17-367""]]","[[""BL"", ""DG"", ""H"", ""OC"", ""WY""]]",184.45,9.860000000000001,15.275000000000002,2.01,0.5,210.1,0.6930000000000001,21.5,[3085],"[[50.0, 50.0, 10.0, 5.0, 1.0]]","[[""BL"", 1, 50.0], [""DG"", 1, 50.0], [""H"", 1, 10.0], [""OC"", 1, 5.0], [""WY"", 1, 1.0]]"
3067,Hungary,Plum jam on milk bread with yogurt,nan,Snack,Y,Y,Y,Y,"[[""14-222""], [""11-1091""], [""12-379""]]","[[""FA""], [""AF""], [""BN""]]",308.20000000000005,13.66,6.46,52.24000000000001,1.4,340.7,1.2730000000000001,66.7,"[3086, 3104, 3049]","[[60.0], [70.0], [150.0]]","[[""FA"", 1, 60.0], [""AF"", 1, 70.0], [""BN"", 1, 150.0]]"
3068,Hungary,"Kefir and salt sticks ""sós ropi""",nan,Snack,Y,Y,Y,Y,"[[""12-513""], [""11-1134""]]","[[""BH""], [""AM""]]",189.2,6.46,3.9000000000000004,34.39,1.23,16,0.42400000000000004,6.4,"[3087, 3103]","[[150.0], [20.0]]","[[""BH"", 1, 150.0], [""AM"", 1, 20.0]]"
3069,Hungary,Yogurt with rolled oats and sour cherries,nan,Snack,Y,Y,Y,Y,"[[""12-379""], [""11-788""], [""14-382""]]","[[""BN""], [""A""], [""FA""]]",320.1,13.49,5.83,57.269999999999996,5.23,276.4,2.1149999999999998,45.1,"[3049, 3088, 3105]","[[150.0], [50.0], [70.0]]","[[""BN"", 1, 150.0], [""A"", 1, 50.0], [""FA"", 1, 70.0]]"
3070,Hungary,Cottage cheese with spelt cracker,nan,Snack,Y,Y,Y,Y,"[[""12-539""], [""11-1134""]]","[[""BL""], [""AM""]]",177.8,7.640000000000001,6.15,24.560000000000002,1.62,87.5,0.636,20.6,"[3089, 3106]","[[50.0], [30.0]]","[[""BL"", 1, 50.0], [""AM"", 1, 30.0]]"
3071,Hungary,Soft boiled eggs with celery sticks and cucumber ,nan,Snack,Y,Y,Y,Y,"[[""12-940""], [""13-636""], [""13-523""]]","[[""CA""], [""DG""], [""DG""]]",89.9,8.25,5.359999999999999,2.08,1.76,77.1,1.273,35,"[3056, 3075, 3076]","[[50.0], [80.0], [80.0]]","[[""CA"", 1, 50.0], [""DG"", 2, 160.0]]"
3072,Hungary,American pancakes with apple sauce,nan,Snack,Y,Y,Y,Y,"[[""11-886"", ""12-937"", ""12-313"", ""17-355"", ""17-063"", ""17-661"", ""17-367""], [""17-851""]]","[[""AA"", ""CA"", ""BAH"", ""WY"", ""SC"", ""OA"", ""WY""], [""WC""]]",361.81,11.662,9.900000000000002,60.422000000000004,2.58,159.59,1.7252999999999998,33.730000000000004,"[3091, 3090]","[[40.0, 49.0, 40.0, 4.0, 10.0, 5.0, 0.5], [70.0]]","[[""AA"", 1, 40.0], [""CA"", 1, 49.0], [""BAH"", 1, 40.0], [""WY"", 1, 4.0], [""SC"", 1, 10.0], [""OA"", 1, 5.0], [""WC"", 1, 70.0]]"
3073,Hungary,Apple muffins ,nan,Snack,Y,Y,Y,Y,"[[""11-886"", ""12-937"", ""12-313"", ""17-355"", ""13-874"", ""14-362"", ""17-060"", ""17-045""]]","[[""AA"", ""CA"", ""BAH"", ""WY"", ""H"", ""F"", ""SC"", ""OC""]]",332.05,10.639999999999999,15.57,40.370000000000005,4.364999999999999,201.2,2.074,32.8,[3092],"[[30.0, 50.0, 30.0, 5.0, 5.0, 30.0, 10.0, 10.0]]","[[""AA"", 1, 30.0], [""CA"", 1, 50.0], [""BAH"", 1, 30.0], [""WY"", 1, 5.0], [""H"", 1, 5.0], [""F"", 1, 30.0], [""SC"", 1, 10.0], [""OC"", 1, 10.0]]"
3074,Hungary,Hard boiled eggs with olive and cracker,nan,Snack,Y,Y,Y,Y,"[[""12-940""], [""14-359""], [""11-1134""]]","[[""CA""], [""FA""], [""AM""]]",279.8,10.69,16.75,23.01,1.62,100.5,2.4210000000000003,24.6,"[3055, 3093, 3100]","[[50.0], [100.0], [30.0]]","[[""CA"", 1, 50.0], [""FA"", 1, 100.0], [""AM"", 1, 30.0]]"
3075,Hungary,Egg muffins ,Baked egg cups with sautéed baby spinach and diced bell pepper in muffin tins,Snack,Y,Y,Y,Y,"[[""13-521"", ""13-526"", ""13-318"", ""13-524"", ""12-937"", ""17-367"", ""17-041""]]","[[""DG"", ""DG"", ""DG"", ""DG"", ""CA"", ""WY"", ""OC""]]",158.05,10.71,12.355,1.18,0.59,56.949999999999996,1.7944999999999995,75.85,[3094],"[[15.0, 10.0, 10.0, 10.0, 80.0, 1.0, 5.0]]","[[""DG"", 1, 15.0], [""CA"", 1, 80.0], [""WY"", 1, 1.0], [""OC"", 1, 5.0]]"
3076,Hungary,French toast with banana,nan,Snack,Y,Y,Y,Y,"[[""11-1091"", ""12-937"", ""12-596"", ""13-874"", ""17-060"", ""17-661""]]","[[""AF"", ""CA"", ""BAK"", ""H"", ""SC"", ""OA""]]",261.59999999999997,9.159999999999998,11.446,32.78,2.3930000000000002,162.76,1.5016,40.28,[3095],"[[40.0, 30.0, 50.0, 3.0, 10.0, 5.0]]","[[""AF"", 1, 40.0], [""CA"", 1, 30.0], [""BAK"", 1, 50.0], [""H"", 1, 3.0], [""SC"", 1, 10.0], [""OA"", 1, 5.0]]"
3077,Hungary,Smoked salmon on rye bread with dill,nan,Snack,Y,Y,Y,Y,"[[""16-412""], [""13-824""], [""11-822""]]","[[""JC""], [""H""], [""AM""]]",235.25,15.885000000000002,5.79,31.995,10,40,1.525,23.8,"[3096, 3108, 3107]","[[50.0], [5.0], [50.0]]","[[""JC"", 1, 50.0], [""H"", 1, 5.0], [""AM"", 1, 50.0]]"
3078,Hungary,Chicken ham with cucumber and crackers ,nan,Snack,Y,Y,Y,Y,"[[""19-538""], [""13-523""], [""11-1134""]]","[[""MI""], [""DG""], [""AM""]]",194.5,15.34,4.38,24.970000000000002,2.33,47.3,1.076,24.799999999999997,"[3097, 3076, 3106]","[[50.0], [80.0], [30.0]]","[[""MI"", 1, 50.0], [""DG"", 1, 80.0], [""AM"", 1, 30.0]]"
3079,Hungary,Hungarian white mold salami with baguette and hot peppers ,nan,Snack,Y,Y,Y,Y,"[[""19-517""], [""13-318""], [""11-978""]]","[[""MI""], [""DG""], [""AF""]]",349.3,13.870000000000001,13.43,46.330000000000005,2.7600000000000002,104.1,1.7100000000000002,42.099999999999994,"[3098, 3047, 3048]","[[30.0], [50.0], [80.0]]","[[""MI"", 1, 30.0], [""DG"", 1, 50.0], [""AF"", 1, 80.0]]"
3080,Hungary,Prosciutto wrapped melons,nan,Snack,N,N,N,Y,"[[""14-328""], [""19-496""]]","[[""FA""], [""MAA""]]",76.7,9.6,1.73,5.94,0.6100000000000001,8.3,0.494,19.9,"[3046, 3099]","[[80.0], [50.0]]","[[""FA"", 1, 80.0], [""MAA"", 1, 50.0]]"
3081,Hungary,Green pea pottage with garlic bread,nan,Lunch,Y,Y,Y,Y,"[[""13-527"", ""11-889"", ""12-524"", ""17-038"", ""17-367"", ""13-844"", ""13-880""], [""11-978"", ""13-244"", ""17-038""]]","[[""DF"", ""AA"", ""BC"", ""OC"", ""WY"", ""H"", ""H""], [""AF"", ""DG"", ""OC""]]",461.1,20.330000000000002,19.2465,54.918,16.3815,255.895,5.825049999999999,153.63500000000002,"[3109, 3110]","[[250.0, 15.0, 100.0, 10.0, 2.0, 1.0, 0.5], [30.0, 2.0, 5.0]]","[[""DF"", 1, 250.0], [""AA"", 1, 15.0], [""BC"", 1, 100.0], [""OC"", 2, 15.0], [""WY"", 1, 2.0], [""H"", 1, 1.0], [""AF"", 1, 30.0], [""DG"", 1, 2.0]]"
3082,Hungary,"Marrow squash pottage with dill, topped with falafel",nan,Lunch,Y,N,N,Y,"[[""13-274"", ""11-889"", ""12-524"", ""13-824"", ""17-367"", ""13-880""], [""15-795""]]","[[""DG"", ""AA"", ""BC"", ""H"", ""WY"", ""H""], [""DR""]]",231.7,9.936,9.2525,29.538,2.6465,231.615,3.2765500000000003,72.505,"[3126, 3111]","[[250.0, 20.0, 100.0, 2.0, 2.0, 0.5], [60.0]]","[[""DG"", 1, 250.0], [""AA"", 1, 20.0], [""BC"", 1, 100.0], [""H"", 1, 2.0], [""WY"", 1, 2.0], [""DR"", 1, 60.0]]"
3083,Hungary,Roasted veggie soup with toasted chickpeas and croutons,"Roasted bell peppers, tomatoes, and courgette blended with cashew nuts and nutritional yeast",Lunch,Y,N,N,Y,"[[""13-524"", ""13-526"", ""13-517"", ""13-627"", ""14-811"", ""17-517"", ""17-367"", ""13-880""], [""11-1136""], [""13-670""]]","[[""DG"", ""DG"", ""DG"", ""DG"", ""GA"", ""WY"", ""WY"", ""H""], [""AF""], [""DB""]]",230.8,13.142,6.9065,30.950000000000003,7.1265,122.91500000000002,3.1455499999999996,368.98499999999996,"[3127, 3112, 3009]","[[50.0, 50.0, 50.0, 50.0, 10.0, 10.0, 2.0, 0.5], [30.0], [30.0]]","[[""DG"", 1, 50.0], [""GA"", 1, 10.0], [""WY"", 1, 10.0], [""H"", 1, 0.5], [""AF"", 1, 30.0], [""DB"", 1, 30.0]]"
3084,Hungary,"Chili sin carne, tortilla",Beans with corn in a spicy tomato ragou with air-fried tortilla,Lunch,Y,Y,Y,Y,"[[""15-719"", ""13-529""], [""11-925""]]","[[""DR"", ""DG""], [""AF""]]",435.4,17.619999999999997,10.07,73.69,3.81,209.3,5.642,57.9,"[3128, 3020]","[[200.0, 30.0], [80.0]]","[[""DR"", 1, 200.0], [""DG"", 1, 30.0], [""AF"", 1, 80.0]]"
3085,Hungary,Vegetables in breadcrumbs with corn rice,"Mushrooms, broccoli and eggplants in breadcrumbs, deepfried",Lunch,Y,N,N,Y,"[[""13-505"", ""13-504"", ""13-627"", ""11-1001"", ""12-524"", ""11-886"", ""17-045"", ""17-367""], [""11-857"", ""13-529""]]","[[""DG"", ""DG"", ""DG"", ""AF"", ""BC"", ""AA"", ""OC"", ""WY""], [""AC"", ""DG""]]",734.9,17.46,34.32,94.96000000000001,7.38,299.2,3.5409999999999995,129.6,"[3129, 3113]","[[50.0, 50.0, 50.0, 50.0, 100.0, 30.0, 30.0, 2.0], [40.0, 40.0]]","[[""DG"", 2, 90.0], [""AF"", 1, 50.0], [""BC"", 1, 100.0], [""AA"", 1, 30.0], [""OC"", 1, 30.0], [""WY"", 1, 2.0], [""AC"", 1, 40.0]]"
3086,Hungary,"Tofu and rice stew with paprika and fermented pickles ""rizses hús""","Hungarian meat and rice stew (meat substituted with tofu): Sautéd onions, tomatoes, red peppers and paprika with cubes of plain tofu and rice",Lunch,Y,Y,Y,Y,"[[""13-499"", ""13-318"", ""13-530"", ""17-045"", ""11-878"", ""13-571"", ""13-879""], [""17-718""]]","[[""DG"", ""DG"", ""DG"", ""OC"", ""AC"", ""DB"", ""H""], [""WCG""]]",440.30000000000007,17.510999999999996,21.259,47.839999999999996,2.3289999999999997,26.69,3.2093999999999996,39.089999999999996,"[3130, 3114]","[[20.0, 30.0, 50.0, 10.0, 30.0, 60.0, 1.0], [60.0]]","[[""DG"", 1, 20.0], [""OC"", 1, 10.0], [""AC"", 1, 30.0], [""DB"", 1, 60.0], [""H"", 1, 1.0], [""WCG"", 1, 60.0]]"
3087,Hungary,"Stuffed aubergine, vegan","Stuffed aubergine filled with a mixture of rice, lentils, onions, and spices.",Lunch,Y,N,N,Y,"[[""15-001"", ""11-857""]]","[[""DR"", ""AC""]]",233.3,6.43,9.35,32.91,0.33,27,2.119,23.6,[3131],"[[200.0, 30.0]]","[[""DR"", 1, 200.0], [""AC"", 1, 30.0]]"
3088,Hungary,Chickpea wrap,"Mashed chickpeas and avocado, diced red onions and tomatoes with lettuce, wrapped in a whole wheat tortilla",Lunch,Y,Y,Y,Y,"[[""13-670"", ""14-039"", ""13-519"", ""13-522"", ""11-925""]]","[[""DB"", ""FA"", ""DG"", ""DG"", ""AF""]]",454.2,16.02,14.100000000000001,70.19,9.924999999999999,225.1,3.5310000000000006,60.3,[3132],"[[80.0, 30.0, 30.0, 15.0, 100.0]]","[[""DB"", 1, 80.0], [""FA"", 1, 30.0], [""DG"", 1, 30.0], [""AF"", 1, 100.0]]"
3089,Hungary,"Stuffed peppers, vegan","Peppers filled with a mixture of rice, beans, corn, and tomatoes, and seasoned with cumin, chili, and other spices",Lunch,Y,Y,Y,Y,"[[""13-524"", ""13-660"", ""13-529"", ""13-530"", ""13-317"", ""17-367"", ""11-858""]]","[[""DG"", ""DB"", ""DG"", ""DG"", ""DG"", ""WY"", ""AC""]]",123.93,5.6290000000000004,1.3415,23.881,6.609999999999999,29.479999999999993,1.514,143.315,[3133],"[[150.0, 30.0, 30.0, 20.0, 0.5, 2.0, 30.0]]","[[""DG"", 1, 150.0], [""DB"", 1, 30.0], [""WY"", 1, 2.0], [""AC"", 1, 30.0]]"
3090,Hungary,"Layered cauliflower casserole, vegan","Mashed tofu ragou with onions and paprika, steamed rice and cauliflower, topped with vegan cream",Lunch,Y,N,Y,Y,"[[""13-499"", ""13-570"", ""13-879"", ""13-517"", ""11-861"", ""13-512"", ""17-045""]]","[[""DG"", ""DB"", ""H"", ""DG"", ""AC"", ""DG"", ""OC""]]",299.55,12.927,14.278,32.765,5.213,50.18,2.2857999999999996,131.78,[3134],"[[20.0, 70.0, 2.0, 20.0, 25.0, 200.0, 10.0]]","[[""DG"", 1, 20.0], [""DB"", 1, 70.0], [""H"", 1, 2.0], [""AC"", 1, 25.0], [""OC"", 1, 10.0]]"
3091,Hungary,Cabbage pasta,"Sautéed onions and cabbage with wide pasta (csusza tészta), seasoned with salt and pepper",Lunch,Y,Y,Y,Y,"[[""13-499"", ""13-509"", ""11-716"", ""17-045"", ""17-367"", ""13-880""]]","[[""DG"", ""DG"", ""AD"", ""OC"", ""WY"", ""H""]]",467.4,12.852,11.736500000000001,82.8,3.7865,91.315,2.1315500000000003,106.38499999999999,[3135],"[[30.0, 100.0, 100.0, 10.0, 1.0, 0.5]]","[[""DG"", 1, 30.0], [""AD"", 1, 100.0], [""OC"", 1, 10.0], [""WY"", 1, 1.0], [""H"", 1, 0.5]]"
3092,Hungary,Potato pasta with pickled beetroot,"Sautéed onions and potatoes with wide pasta (csusza tészta), seasoned with salt and pepper",Lunch,Y,Y,Y,Y,"[[""13-499"", ""13-489"", ""11-716"", ""17-045"", ""17-367"", ""13-880"", ""13-879""], [""13-166""]]","[[""DG"", ""DAM"", ""AD"", ""OC"", ""WY"", ""H"", ""H""], [""DG""]]",542.1999999999999,14.695,12.243500000000001,100.96,3.8335,60.584999999999994,2.9957499999999997,38.055,"[3136, 3121]","[[30.0, 100.0, 100.0, 10.0, 1.0, 0.5, 3.0], [60.0]]","[[""DG"", 2, 90.0], [""DAM"", 1, 100.0], [""AD"", 1, 100.0], [""OC"", 1, 10.0], [""WY"", 1, 1.0], [""H"", 1, 0.5]]"
3093,Hungary,"Fussili with green pesto, courgettes and chickpeas",nan,Lunch,Y,N,N,Y,"[[""11-721"", ""17-622"", ""13-629"", ""13-670""]]","[[""AD"", ""WC"", ""DG"", ""DB""]]",409.79999999999995,14.86,12.490000000000002,63.27000000000001,8.64,133.3,2.8049999999999997,45.5,[3137],"[[150.0, 20.0, 60.0, 60.0]]","[[""AD"", 1, 150.0], [""WC"", 1, 20.0], [""DG"", 1, 60.0], [""DB"", 1, 60.0]]"
3094,Hungary,"Red lentil pottage with potatoes, topped with pumpkin seeds",nan,Lunch,Y,Y,Y,Y,"[[""13-657"", ""13-489"", ""13-496"", ""13-499"", ""17-038"", ""13-244"", ""13-861"", ""13-879"", ""17-367"", ""13-880""], [""14-842""]]","[[""DB"", ""DAM"", ""DG"", ""DG"", ""OC"", ""DG"", ""H"", ""H"", ""WY"", ""H""], [""GA""]]",740.84,45.277,22.323500000000003,96.379,30.1855,89.775,13.62295,260.525,"[3138, 3034]","[[150.0, 50.0, 50.0, 30.0, 10.0, 3.0, 1.0, 1.0, 2.0, 0.5], [20.0]]","[[""DB"", 1, 150.0], [""DAM"", 1, 50.0], [""DG"", 1, 50.0], [""OC"", 1, 10.0], [""H"", 1, 1.0], [""WY"", 1, 2.0], [""GA"", 1, 20.0]]"
3095,Hungary,Spinach pottage with potatoes,nan,Lunch,Y,Y,Y,Y,"[[""13-499"", ""13-244"", ""13-458"", ""12-596"", ""11-886"", ""17-045"", ""17-367""], [""13-605"", ""13-844"", ""12-500"", ""17-367""]]","[[""DG"", ""DG"", ""DG"", ""BAK"", ""AA"", ""OC"", ""WY""], [""DAM"", ""H"", ""BTM"", ""WY""]]",347.13,12.8,13.411000000000001,46.844,4.0600000000000005,382.09999999999997,4.04,138.55,"[3139, 3115]","[[30.0, 5.0, 170.0, 80.0, 5.0, 5.0, 2.0], [200.0, 2.0, 5.0, 1.0]]","[[""DG"", 1, 30.0], [""BAK"", 1, 80.0], [""AA"", 1, 5.0], [""OC"", 1, 5.0], [""WY"", 2, 3.0], [""DAM"", 1, 200.0], [""H"", 1, 2.0], [""BTM"", 1, 5.0]]"
3096,Hungary,Vegan bolognese spaghetti,Lentil based vegan bolognese with nutritional yeast,Lunch,Y,Y,Y,Y,"[[""13-499"", ""13-244"", ""13-089"", ""13-496"", ""13-636"", ""17-045"", ""13-806"", ""13-530"", ""13-878""]]","[[""DG"", ""DG"", ""DB"", ""DG"", ""DG"", ""OC"", ""H"", ""DG"", ""H""]]",200.38,11.331000000000001,6.092,26.941,2.565,81.52,5.771,59.22,[3140],"[[30.0, 5.0, 40.0, 20.0, 20.0, 5.0, 1.0, 50.0, 1.0]]","[[""DG"", 1, 30.0], [""DB"", 1, 40.0], [""OC"", 1, 5.0], [""H"", 1, 1.0]]"
3097,Hungary,Oven baked vegetables and tofu with tahini dressing,"Oven baked jerusalem artichokes, beetroot, carrots, cabbage and tofu cubes, finished with a tahini based dressing",Lunch,Y,Y,Y,N,"[[""13-156"", ""13-164"", ""13-496"", ""13-582"", ""13-570"", ""17-041""], [""14-847"", ""14-277"", ""13-844"", ""13-830"", ""17-367""]]","[[""DG"", ""DG"", ""DG"", ""DG"", ""DB"", ""OC""], [""GA"", ""PE"", ""H"", ""H"", ""WY""]]",281.21000000000004,11.466000000000001,19.634999999999998,16.592,3.31,137.36,3.2089999999999996,134.69,"[3141, 3125]","[[60.0, 50.0, 40.0, 50.0, 80.0, 10.0], [10.0, 3.0, 1.0, 1.0, 1.0]]","[[""DG"", 1, 60.0], [""DB"", 1, 80.0], [""OC"", 1, 10.0], [""GA"", 1, 10.0], [""PE"", 1, 3.0], [""H"", 1, 1.0], [""WY"", 1, 1.0]]"
3098,Hungary,Green pea soup; Poppy seed pasta,nan,Lunch,Y,Y,Y,Y,"[[""13-527"", ""13-496"", ""13-312"", ""17-045"", ""17-727""], [""11-720"", ""13-849"", ""17-063""]]","[[""DF"", ""DG"", ""DG"", ""OC"", ""WY""], [""AD"", ""G"", ""SC""]]",410.1,16.490000000000002,20.345000000000002,68.78,10.969999999999999,327.2,4.837,76.3,"[3148, 3118]","[[100.0, 30.0, 20.0, 10.0, 10.0], [130.0, 15.0, 10.0]]","[[""DF"", 1, 100.0], [""DG"", 1, 30.0], [""OC"", 1, 10.0], [""WY"", 1, 10.0], [""AD"", 1, 130.0], [""G"", 1, 15.0], [""SC"", 1, 10.0]]"
3099,Hungary,Hungarian ratatuille with eggs and bread,nan,Lunch,Y,N,N,Y,"[[""13-517"", ""13-499"", ""13-526"", ""13-889"", ""13-879"", ""17-367"", ""17-045"", ""12-963""], [""11-982""]]","[[""DG"", ""DG"", ""DG"", ""H"", ""H"", ""WY"", ""OC"", ""CA""], [""AF""]]",479.3,22.509,20.873,56.46,13.716999999999999,211.69,6.7654,140.57,"[3143, 3015]","[[150.0, 100.0, 100.0, 2.0, 3.0, 2.0, 10.0, 70.0], [80.0]]","[[""DG"", 1, 150.0], [""H"", 1, 2.0], [""WY"", 1, 2.0], [""OC"", 1, 10.0], [""CA"", 1, 70.0], [""AF"", 1, 80.0]]"
3100,Hungary,"Eggnoodle dish with lettuce and vinegar ""tojásos nokedli""","Small, soft dumplings coated in scrambled eggs, with a side of lettuce with a vinegar-based dressing",Lunch,Y,N,Y,Y,"[[""11-886"", ""12-937"", ""17-367"", ""12-963""], [""13-520"", ""17-339"", ""17-063""]]","[[""AA"", ""CA"", ""WY"", ""CA""], [""DG"", ""WY"", ""SC""]]",425.3,26.669999999999998,15.700000000000001,47.13,3.5,149.75,3.978,129.5,"[3144, 3069]","[[50.0, 50.0, 1.0, 100.0], [100.0, 5.0, 5.0]]","[[""AA"", 1, 50.0], [""CA"", 1, 50.0], [""WY"", 2, 6.0], [""DG"", 1, 100.0], [""SC"", 1, 5.0]]"
3101,Hungary,"Layered potato casserole ""rakott krumpli""","Layered potato casserole made with sour cream, sausage, hard-boiled eggs.",Lunch,Y,Y,Y,Y,"[[""13-605"", ""12-940"", ""19-510"", ""17-677"", ""17-367"", ""13-880""], [""17-718""]]","[[""DAM"", ""CA"", ""MI"", ""WCG"", ""WY"", ""H""], [""WCG""]]",462.4,18.741999999999997,16.066499999999998,64.16,5.6964999999999995,105.51500000000001,2.9675499999999997,69.985,"[3145, 3114]","[[250.0, 70.0, 30.0, 10.0, 2.0, 0.5], [60.0]]","[[""DAM"", 1, 250.0], [""CA"", 1, 70.0], [""MI"", 1, 30.0], [""WCG"", 2, 70.0], [""WY"", 1, 2.0], [""H"", 1, 0.5]]"
3102,Hungary,"Hungarian baked pasta with dairy and bacon ""túrós csusza""","A pasta dish made with quark, crispy bacon, and sour cream.",Lunch,Y,Y,Y,Y,"[[""11-715"", ""12-174"", ""17-677"", ""19-016"", ""17-367""]]","[[""AD"", ""BL"", ""WCG"", ""MAA"", ""WY""]]",412.8,20.1,10.64,62.900000000000006,3.14,97.49999999999999,1.611,46.6,[3146],"[[80.0, 40.0, 20.0, 20.0, 1.0]]","[[""AD"", 1, 80.0], [""BL"", 1, 40.0], [""WCG"", 1, 20.0], [""MAA"", 1, 20.0], [""WY"", 1, 1.0]]"
3103,Hungary,Deep-fried cheese in breadcrumbs with sweet corn rice and salad,nan,Lunch,Y,Y,Y,Y,"[[""12-355"", ""11-886"", ""12-937"", ""11-1001"", ""17-367""], [""11-857"", ""13-529""]]","[[""BL"", ""AA"", ""CA"", ""AF"", ""WY""], [""AC"", ""DG""]]",600.6999999999999,35.379999999999995,29.02,52.75,2.38,840.7000000000002,1.8639999999999999,72.8,"[3147, 3113]","[[100.0, 10.0, 20.0, 10.0, 1.0], [40.0, 40.0]]","[[""BL"", 1, 100.0], [""AA"", 1, 10.0], [""CA"", 1, 20.0], [""AF"", 1, 10.0], [""WY"", 1, 1.0], [""AC"", 1, 40.0], [""DG"", 1, 40.0]]"
